,page_id,page_name,page_handle,page_url,page_description,page_category,page_verified,page_created_date,page_profile_image,page_follower_count,topAdminCountry,languageCode
54117,100063543674426,Mais Ribatejo,maisribatejo,https://www.facebook.com/323732670998,Diário digital - Empresa de comunicação e notícias,MEDIA_NEWS_COMPANY,0,2010-02-22 11:07:58,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352762009_1189847788354954_6819128946860095875_n.png?stp=cp0_dst-png_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=a27e22&_nc_ohc=u-XcEvtjDn4AX8HnLsU&_nc_ht=scontent-sea1-1.xx&oh=00_AfB_5P-f5IzkLWqu7HAHrhs7JpVpvIWR4PXjuQzxB2SBAw&oe=65EBF2D1,25764,PT,pt
84751,100063547151391,Últimas,ultimas.pt,https://www.facebook.com/163294217627006,Todas as novidades do novo Big Brother - Desafio Final e dos seus concorrentes em tempo real!,NEWS_SITE,0,2018-01-23 14:16:52,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/308677722_530481192413448_5984299551310444181_n.png?stp=cp0_dst-png_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=a27e22&_nc_ohc=9BeSZvHf8m8AX-k7MW5&_nc_ht=scontent-sea1-1.xx&oh=00_AfCegU9CVVt0PtP2ahqtc4KncDLbvmpZ0FfPBO3xJI8qTg&oe=65EA7888,52011,PT,pt
27650,100063548622123,Leak,leakpt,https://www.facebook.com/146681086967,"Notícias, Ensaios, Tutoriais, Dicas, Downloads
Visitem www.leak.pt",NEWS_SITE,0,2009-09-30 09:06:24,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/292105377_454869189974698_3316854593868559054_n.png?stp=cp0_dst-png_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=a27e22&_nc_ohc=aoCaxsE0z1cAX-sv2CY&_nc_ht=scontent-sea1-1.xx&oh=00_AfDd5D0UBDbklRbe7nhivFeEU46Wj2u-IBGyqj0oAQkSnQ&oe=65EB9205,31030,PT,pt
70555,100063554385049,Uniarea,uniarea,https://www.facebook.com/413110028708018,"A maior comunidade de estudantes em Portugal.
www.uniarea.com 


Dúvidas? Coloca-as no nosso fórum: http://uniarea.com/forum/",MEDIA_NEWS_COMPANY,1,2012-04-30 09:52:41,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/304906803_524167446378397_1629912323137039167_n.png?stp=cp0_dst-png_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=a27e22&_nc_ohc=-flPpSdQ5z4AX-7slSe&_nc_ht=scontent-sea1-1.xx&oh=00_AfBqvhzCEM-NpA5jWMfmJMgINI6usEhBj9ES81w0Y6gYKQ&oe=65EA6026,92788,PT,pt
166546,100063559091387,Mobiliário em Notícia,MobiliarioemNoticia,https://www.facebook.com/241121769310673,"Revista especializada no setor do mobiliário, design de interiores e arquitetura. Revista bilingue,",MEDIA_NEWS_COMPANY,0,2012-02-22 14:54:43,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/416099190_870656908396271_7545984851419392115_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=109&ccb=1-7&_nc_sid=a27e22&_nc_ohc=2CaMHhBaq1QAX-3vmWS&_nc_ht=scontent-sea1-1.xx&oh=00_AfDl63kq62MURTeIXcfXiOxMXrJ_q6rLjYlW6zB3hKj3cw&oe=65ECBF55,15431,PT,pt
146227,100063565209826,E-Global Notícias em Português,eglobalpt,https://www.facebook.com/1509670405997281,"O e-Global Notícias em Português é um órgão de comunicação independente de difusão de notícias de temática generalista com um enfoque particular nos acontecimentos nos países lusófonos. 
",MEDIA_NEWS_COMPANY,0,2015-11-20 16:18:57,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/277813006_388852179910286_3701340533693314537_n.jpg?stp=c0.0.50.50a_cp0_dst-jpg_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=a27e22&_nc_ohc=6K7sgxsrJ24AX9nt-M-&_nc_ht=scontent-sea1-1.xx&oh=00_AfD2BzWvltvzauP8KJxy0JB0k4NvyLWKTPIGKyWj7c0rFg&oe=65EB1C96,25980,PT,und
97641,100063567310884,Rádio Montalegre,radiomontalegre,https://www.facebook.com/100063567310884,A Rádio da Capital do Barroso.,BROADCASTING_MEDIA_PRODUCTION,0,2011-08-05 08:41:44,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/236722167_232350135560562_3685256899813847316_n.png?stp=cp0_dst-png_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=a27e22&_nc_ohc=ozSCZqDyMpAAX9l4jhA&_nc_ht=scontent-sea1-1.xx&oh=00_AfBzcuiYFN5T3ueBQZeRk3RdxU1C4EfYgNOspHOSms77Jw&oe=65EA5FDF,37834,PT,pt
104848,100063568364311,Asnoticias,AsNoticiasUK,https://www.facebook.com/951466918347368,Jornal em Português publicado no Reino Unido desde 2006,MEDIA_NEWS_COMPANY,0,2018-04-19 23:38:07,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/359447285_747179557410983_5906875974008769327_n.png?stp=cp0_dst-png_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=a27e22&_nc_ohc=tBzqu89da0gAX-lcluV&_nc_ht=scontent-sea1-1.xx&oh=00_AfAkBMT1YtMEhQUhKSAMKDhlWMYOzO5YSaLM6Rh7kmDGnw&oe=65EBA55D,11445,PT,pt
164134,100063570157913,Notícias da Guarda,noticiasdaguarda,https://www.facebook.com/835424536492948,Todas as notícias do distrito da Guarda,MEDIA_NEWS_COMPANY,0,2015-06-30 08:34:37,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/309921044_528610575934610_2578159954854921023_n.jpg?stp=c5.0.50.50a_cp0_dst-jpg_p50x50&_nc_cat=100&ccb=1-7&_nc_sid=a27e22&_nc_ohc=v7P1B90o-9cAX85JEY_&_nc_ht=scontent-sea1-1.xx&oh=00_AfCCsGU_XGW8zUwxK1cXnP9pAdLCVvFID7kRt7yW2YyCaQ&oe=65EB593A,51008,PT,pt
137836,100063571161686,Ípsilon,IpsilonFB,https://www.facebook.com/70313059196,"Toda a Cultura do jornal PÚBLICO
Siga-nos em:
https://www.publico.pt/culturaipsilon
https://www.insta",MEDIA_NEWS_COMPANY,1,2009-04-17 15:03:55,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/348425450_170418055987885_7294435872839356179_n.png?stp=cp0_dst-png_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=a27e22&_nc_ohc=ZFv-IZWsFRYAX_U1f9U&_nc_ht=scontent-sea1-1.xx&oh=00_AfDDiYqFteQpHCsHhGl7ZbrQzFYF4zDeJXk5ARG6CJvVFQ&oe=65EB1609,82620,PT,pt
47645,100063572394460,M24,motor24.pt,https://www.facebook.com/153797258421747,"Motor24 é uma revista digital dedicada à mobilidade humana e aos veículos, tecnologias, comportamento",MEDIA_NEWS_COMPANY,1,2016-11-07 12:44:29,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/357095000_785581170237622_1354112992567555452_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=a27e22&_nc_ohc=22lkLakoqSUAX9tyBTy&_nc_ht=scontent-sea1-1.xx&oh=00_AfB5vFgw5UM9WCUi2VIRstz6GqbI9VQp8PT4puid2zd2jQ&oe=65EB16B0,50145,PT,und
166612,100063573397508,Diário de Leiria,diarioleiria,https://www.facebook.com/155831041138260,Jornalismo Local/Regional,TOPIC_NEWSPAPER,0,2011-02-15 17:53:25,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/324186550_1607975876323254_8379637532634574200_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=a27e22&_nc_ohc=AutgUg6dGxUAX8xoRWi&_nc_ht=scontent-sea1-1.xx&oh=00_AfDaPxsWvADwUFYKqzTLca-hj-gDLZW4MA3QqJs4r6HZiA&oe=65EBE82E,53587,PT,pt
171577,100063578473108,Glam Magazine,glam.portugal,https://www.facebook.com/1467901966777088,O Glam da Cultura Pop,MEDIA_NEWS_COMPANY,0,2014-04-23 15:58:21,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/298563405_492670879528857_8216458966180322142_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=a27e22&_nc_ohc=2-iGAZpcyIcAX-tEzvQ&_nc_ht=scontent-sea1-1.xx&oh=00_AfDUIMh6Eaea0Sk7KQKeEY2FoPm1rLq84asakZweTCTpRg&oe=65EBBC5C,52006,PT,pt
6576,100063581529024,FRAGlíder,fraglider,https://www.facebook.com/150737725019042,"Criado em 1999, o Fraglíder tornou-se a maior e mais respeitada comunidade de Esports em Portugal.
",NEWS_SITE,0,2011-09-21 10:40:50,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/282276456_5154561281303303_7664964040437382842_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=111&ccb=1-7&_nc_sid=a27e22&_nc_ohc=VX2Da1U7btEAX97e1Ao&_nc_ht=scontent-sea1-1.xx&oh=00_AfDRHB_krtxS8h2LbuSgN6lOxSJL53BRx7LG3CW3vN7nSA&oe=65EA9E8A,15255,PT,pt
71082,100063586423475,RHmagazine by IIRH,RHMagazine.IIRH,https://www.facebook.com/119769781407649,RHmagazine - A gestão de pessoas em revista!,MEDIA_NEWS_COMPANY,0,2010-08-20 13:20:39,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/424728335_924979406298265_1506957967530057681_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=KY6KK9JhVUsAX_9_Uh8&_nc_ht=scontent-sea1-1.xx&oh=00_AfAWWpqJoL5Rvse01fjHY_rtzDdUJubfjKO9hF-ceQKO_A&oe=65EAFB28,15325,PT,pt
122120,100063586750385,Diário de Viseu,diarioviseu,https://www.facebook.com/238447909551647,Newspaper,TOPIC_NEWSPAPER,0,2011-11-15 18:44:19,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/306980220_516579563804931_6613238146636964529_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=109&ccb=1-7&_nc_sid=a27e22&_nc_ohc=SrC_EQI57bgAX_ZBDV8&_nc_ht=scontent-sea1-1.xx&oh=00_AfDAOcthXjjGEM5VS8IYqOmiAE-MfFt-h_UD0CNo6FaEBA&oe=65EAE27B,44909,PT,pt
69637,100063587410660,Bola Amarela Brasil,bolamarelabrasil,https://www.facebook.com/348998362635401,Site de referência de notícias de tênis com informação atual e ao minuto.,NEWS_SITE,0,2019-05-07 16:51:06,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/347807772_740203561135778_3775693634471568576_n.png?stp=cp0_dst-png_p50x50&_nc_cat=109&ccb=1-7&_nc_sid=a27e22&_nc_ohc=NglFC2zhZpwAX_hyoex&_nc_ht=scontent-sea1-1.xx&oh=00_AfCpSR0mBKasgHuBLQVjf6F7bzfuJhlNfn961DsZwwSu4A&oe=65EAE01B,33415,PT,pt
111648,100063590051167,Açoriano Oriental,acorianoriental,https://www.facebook.com/207424179275787,As notícias da Região Autónoma dos Açores no mais antigo jornal português ,MEDIA_NEWS_COMPANY,1,2011-04-15 17:11:43,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352190771_1016030032722319_7075137015318131323_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=111&ccb=1-7&_nc_sid=a27e22&_nc_ohc=sp-SiiueQpoAX_HtN2_&_nc_ht=scontent-sea1-1.xx&oh=00_AfCXcjAdhUkP1C86YLprXQLfwGKL2mTtz1-D0UavEVYASQ&oe=65EC46A0,66071,PT,pt
145947,100063595669987,Linhas de Elvas,linhasdeelvas,https://www.facebook.com/103650159718897,"🟢 O semanário de maior audiência no distrito de Portalegre
⚪ Fundado em 1950 e online desde 2000",TOPIC_NEWSPAPER,0,2011-03-31 17:05:35,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/277813119_384953300301189_8394428663901927211_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=a27e22&_nc_ohc=iAwkd9t5M9MAX_UKbUL&_nc_ht=scontent-sea1-1.xx&oh=00_AfBSerURn_ff1_WTT83dKkR7nySxrhdijpNjjU_m1EvthQ&oe=65EAEA8D,35864,PT,pt
98111,100063601882717,Futebol Mundial,futeboldetodoomundo,https://www.facebook.com/334881013293415,Media/news company,MEDIA_NEWS_COMPANY,0,2013-01-24 14:25:31,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/302129035_501506651979393_6448156096020409222_n.jpg?stp=c8.0.50.50a_cp0_dst-jpg_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=a27e22&_nc_ohc=eXp-i3mms6AAX8rqv2X&_nc_ht=scontent-sea1-1.xx&oh=00_AfAix-1iXol5ela9cyXaopAeujEBSL1o6g-8Qjiw65_CSg&oe=65EBA9D7,54826,PT,und
51357,100063602379748,CarZoom,CarZoomPT,https://www.facebook.com/778014212242261,"Acompanhe as novidades do mundo automóvel. Noticias, ensaios e eventos, saiba mais em www.carzoom.p",NEWS_SITE,0,2014-10-05 07:37:56,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/315959392_589835366479871_4669029229380042836_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=100&ccb=1-7&_nc_sid=a27e22&_nc_ohc=zjWFkZ1RqocAX_PiH7d&_nc_ht=scontent-sea1-1.xx&oh=00_AfC6sDWe8GvZYNPCIT-vzvZ9gvm8QENEpvpL4RC-VLCAKg&oe=65EADE86,7959,PT,pt
128794,100063609218687,Jornal ALTOMINHO,semanarioaltominho,https://www.facebook.com/168338567623,www.altominho.com.pt ,TOPIC_NEWSPAPER,0,2009-10-27 22:54:29,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/300436533_499067495556887_6785517518667899952_n.jpg?stp=c2.0.50.50a_cp0_dst-jpg_p50x50&_nc_cat=100&ccb=1-7&_nc_sid=a27e22&_nc_ohc=p-ZaA8cetKcAX_VQbbA&_nc_ht=scontent-sea1-1.xx&oh=00_AfBhj0QF4_5EvGFlWC955PD69lFdEpKGUadurh-lCFlHwQ&oe=65EBFE54,18443,PT,und
30416,100063609218896,Notícias Online,noticiasonline.pt,https://www.facebook.com/590324477755467,"Noticias Online - Página informativa com diversos conteúdos de interesse geral. Noticias, famosos, interesses, utilidades dicas e muito mais.",MEDIA_NEWS_COMPANY,0,2014-06-27 10:12:31,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/298501817_488405446623092_8029055680827808629_n.png?stp=cp0_dst-png_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=a27e22&_nc_ohc=zBOXztuwdxYAX_cAmgX&_nc_ht=scontent-sea1-1.xx&oh=00_AfCUX6NCDQqSogG08ZvTd3x6ZO5lfB-2-Hy3bOXjAZVCwQ&oe=65EB9C0F,51846,PT,pt
130488,100063617376301,Portal da Beira,beira.pt,https://www.facebook.com/326412597891,"O beira.pt é o grande portal da região, com todas as notícias e eventos que marcam a atualidade.",NEWS_SITE,0,2010-02-04 14:33:43,https://scontent-sea1-1.xx.fbcdn.net/v/t1.6435-1/184132930_156583026472276_7581217178987422836_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=f97dfd&_nc_ohc=KM4A4sAkTV4AX9ToDpQ&_nc_ht=scontent-sea1-1.xx&oh=00_AfCipxjTDVyQz872WXr-PeWHO1LmiEQCQ8JkhADFQWgBOg&oe=660E3B0C,26577,PT,pt
90865,100063623350417,Jornal Alvorada - Lourinhã,,https://www.facebook.com/585353331496354,"Jornal regional com sede na Lourinhã, região Oeste, Portugal",TOPIC_NEWSPAPER,0,2013-05-31 21:21:34,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/430040015_936293165168120_7605363499705715417_n.jpg?stp=c0.10.50.50a_cp0_dst-jpg_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=a27e22&_nc_ohc=ttNzybpmizEAX-4ALOl&_nc_ht=scontent-sea1-1.xx&oh=00_AfDBGsgaVitLnVB4D7KRs0RImLYpDTdbHVdSXIPi-9ZLiA&oe=65EBF518,18956,PT,und
8915,100063630697794,Jornal Digital de Vizela,digitaldevizela,https://www.facebook.com/105130512853783,"Fundado em 1 outubro 2004.
Dos primeiros jornais de internet do País.",NEWS_SITE,0,2010-03-25 21:48:29,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/294471967_474014451396241_8078117142667545389_n.png?stp=cp0_dst-png_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=a27e22&_nc_ohc=KpRMthrlXWIAX-dXmHK&_nc_ht=scontent-sea1-1.xx&oh=00_AfCh802iTRwwvW7Kcd_wgx2GwrW5Z4NrKPNWgcuyTzO5EQ&oe=65EA05F9,24865,PT,pt
63821,100063652056352,E 24,E24.pt,https://www.facebook.com/1523367677925984,"Informação 24 horas
:: Informar, de forma independente, o dia a dia da região de Braga, Barcelos,",MEDIA_NEWS_COMPANY,0,2015-01-12 15:01:09,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/299453305_476684191129979_1383320753930714959_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=100&ccb=1-7&_nc_sid=a27e22&_nc_ohc=OutQHIxjWAoAX9SPuHY&_nc_ht=scontent-sea1-1.xx&oh=00_AfCLfDXqfSzl7KD2PWe-gWX-pMHE1b4Ffon5Vv8W4Ag_eA&oe=65EA3958,41698,PT,pt
5455,100063653375897,NoticiasLx - Odivelastv,OdivelasTV,https://www.facebook.com/163185640369703,"SOMOS UM ESPAÇO DE INFORMAÇÃO, COM TOTAL LIBERDADE DE INFORMAÇÃO DE EXPRESSÃO E DE OPINIÃO.
",NEWS_SITE,0,2010-10-26 20:34:05,https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-1/305194564_501091902022585_4050144977250096415_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=8rtFdalnHXkAX86249c&_nc_ht=scontent-lax3-2.xx&oh=00_AfDdIyepneCn8Z33v6x30J2t867IZfXsr3YmwwbqVV66fQ&oe=65EA5C1E,8822,PT,pt
16,100063654170166,SAPO 24,24sapo,https://www.facebook.com/1747971578794717,Porque todas as notícias têm uma história.,NEWS_SITE,1,2016-07-21 11:22:16,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/304551633_492873689511099_7391760135943443424_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=a27e22&_nc_ohc=Y_semJiAqfkAX_jOd3o&_nc_ht=scontent-sea1-1.xx&oh=00_AfDrS8A3gsrM85EAtuiWisj9T1wszcLplYfvbTtggccLmA&oe=65E9D1C6,41017,PT,pt
60895,100063654488457,Braga TV,BragaTVpt,https://www.facebook.com/477931045593650,Notícias da Atualidade.,TOPIC_NEWSPAPER,0,2013-02-27 21:08:57,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/339597780_583156563763300_682135620296527151_n.png?stp=cp0_dst-png_p50x50&_nc_cat=111&ccb=1-7&_nc_sid=a27e22&_nc_ohc=PDIKtz3ZG-oAX9rdNBm&_nc_ht=scontent-sea1-1.xx&oh=00_AfBRCseOFoMwaIu29KRCscB9CSDcJmNSjqmbxSIElVtkuA&oe=65EA6787,137804,PT,pt
15,100063667955219,Público Brasil,PublicoBR,https://www.facebook.com/868794279826147,O melhor conteúdo seleccionado para leitores brasileiros. Em português de Portugal.,TOPIC_NEWSPAPER,0,2015-03-26 16:16:36,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352943241_224442427034323_5180356596909710212_n.png?stp=cp0_dst-png_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=a27e22&_nc_ohc=CWg_z37yAusAX9JiRI6&_nc_ht=scontent-sea1-1.xx&oh=00_AfDYu73Rg3CawUGEvyygFSEQbYYvLIJmiLxprpiZL5Gvpw&oe=65EA383F,13301,PT,pt
124320,100063668363571,Aquela Máquina,aquelamaquinacmjornal,https://www.facebook.com/1265104646851546,Aquela Máquina - Correio da Manhã,MEDIA_NEWS_COMPANY,1,2016-04-06 15:59:14,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352182501_187438754280258_3122832212057782944_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=a27e22&_nc_ohc=do2E4R0LgEkAX_4HrZN&_nc_ht=scontent-sea1-1.xx&oh=00_AfDuwrhV4xLPSPZPUUlBmf9bSDnwdF_BcS2CJZvkCKst6A&oe=65EAD957,17257,PT,pt
71685,100063671133070,Link to Leaders,linktoleaders,https://www.facebook.com/1784941348412807,"O Link To Leaders é um projeto editorial direcionado para Empresas, Start-ups e Investidores.",MEDIA_NEWS_COMPANY,0,2016-10-01 09:27:19,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/336311965_2471013303047752_1026099310014721699_n.jpg?stp=c7.7.50.50a_cp0_dst-jpg_p64x64&_nc_cat=111&ccb=1-7&_nc_sid=a27e22&_nc_ohc=iXeNLQC2cjwAX-NPV-e&_nc_ht=scontent-sea1-1.xx&oh=00_AfDy3mKjdpH7s-v8_vjt5K0KfFN-0yUuC72ONk0n24byqg&oe=65EA508D,37419,PT,pt
163130,100063673264859,Funchal Notícias,funchalnoticias,https://www.facebook.com/1502880426666443,O Funchal Notícias é um projeto de jornalismo digital ao serviço da informação e do debate de ideias.,MEDIA_NEWS_COMPANY,0,2014-12-18 21:51:46,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352766429_261514429889811_4942485174031038840_n.png?stp=cp0_dst-png_p50x50&_nc_cat=100&ccb=1-7&_nc_sid=a27e22&_nc_ohc=R1AuYPxI2YUAX_bMkH_&_nc_ht=scontent-sea1-1.xx&oh=00_AfDwyYOKv3_spUL-vakrehfEaqRl_BtrQGGi85qVp8VBtw&oe=65EB6698,46594,PT,pt
31720,100063680526833,Ocorrencias da Madeira,ocorrencias.da.madeira,https://www.facebook.com/1923960571185577,Bem vindo a pagina Ocorrências da Madeira,MEDIA_NEWS_COMPANY,0,2017-09-17 18:17:35,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/302144297_498365785629435_5386922606677988427_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=108&ccb=1-7&_nc_sid=a27e22&_nc_ohc=dsyUYBaqp1kAX_lGKfx&_nc_ht=scontent-sea1-1.xx&oh=00_AfBrH5idJ8x9Zh5WLV-vADIPa3Kawyc_vyC905DruPWYtg&oe=65EBCC2B,10148,PT,und
163136,100063681337633,Jornal do Centro,JornaldoCentro,https://www.facebook.com/105309682840625,Somos uma marca de comunicação social que difunde informação sobre a região de Viseu,MEDIA_NEWS_COMPANY,0,2010-04-01 14:27:38,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/291625491_443281814471193_52374084430501185_n.png?stp=cp0_dst-png_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=a27e22&_nc_ohc=wvL8bc6JvlYAX9zaBHL&_nc_ht=scontent-sea1-1.xx&oh=00_AfAzNZEdW7ItfesGYoor68mHGvjktETJ6FzPT9j5KPZkmg&oe=65ECD66D,91421,PT,pt
91620,100063681457526,MAIS/Semanário,jornalmaissemanario,https://www.facebook.com/892659884082405,Notícias da Póvoa de Varzim e Vila do Conde,MEDIA_NEWS_COMPANY,0,2012-07-18 11:15:24,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/241136654_4840398109308543_4268573145587026818_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=4Fryiov1IjgAX-y0WEQ&_nc_ht=scontent-sea1-1.xx&oh=00_AfDqqeIZXELgVXaECil09TUaSNwPVZaHYiS4t3_npg1Dsg&oe=65EB3545,27062,PT,pt
30427,100063685114538,Jornal Diario Online,jornaldiarioonline1,https://www.facebook.com/154749884670855,Blog de Moda e Maquilhagem,TOPIC_NEWSPAPER,0,2012-10-22 21:27:12,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/277564981_382108003922034_7313468658452917542_n.png?stp=cp0_dst-png_p50x50&_nc_cat=111&ccb=1-7&_nc_sid=a27e22&_nc_ohc=bsikccdVME0AX_EwRvZ&_nc_ht=scontent-sea1-1.xx&oh=00_AfBDcbYqvB89Y5DtYwqLc4qOCxUD2bIKgNJE4mwpyjoLEg&oe=65EACAB2,18953,PT,pt
5223,100063686844637,O Alcoa,oalcoa,https://www.facebook.com/330628883622240,O jornal de todos NÓS!,MEDIA_NEWS_COMPANY,0,2012-01-03 13:33:08,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/305843824_484999983632892_1772182329780650063_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=a27e22&_nc_ohc=TKdzaHoDPr0AX81Cr69&_nc_oc=AQn1xYsPkXYsxgBtulDhR66-cKOiJ-yrgODNLbIijcceZRgT9VwVnvFavVg4slYzoXU&_nc_ht=scontent-sea1-1.xx&oh=00_AfD36vWML0FKfnQmVoi8qQm_uiyVFuI6JxoDjEEKYwszSQ&oe=65EA8C5F,14931,PT,pt
8362,100063698763678,Notícias de Vouzela,noticiasdevouzela,https://www.facebook.com/140973489253304,O maior semanário da Região de Lafões 6000 mil assinantes em todo o mundo,TOPIC_NEWSPAPER,0,2010-07-08 14:11:52,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/426722670_896558372477447_7132729918152592190_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=a27e22&_nc_ohc=DTZhklIYDe0AX9lD6tN&_nc_ht=scontent-sea1-1.xx&oh=00_AfBr1tlRD-CyM9axti6xygTKc9FJwWKe7MSpMDg3MK00rQ&oe=65EB7D3D,19077,PT,pt
124618,100063700564843,Agroportal,agroportal.pt,https://www.facebook.com/100063700564843,O Agroportal é uma plataforma que reúne a informação relevante sobre agricultura.,MEDIA_NEWS_COMPANY,0,2016-09-29 11:18:58,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/278083478_383888243744525_6010839503090727134_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=a27e22&_nc_ohc=wFMYaGd9blAAX9TUd21&_nc_ht=scontent-sea1-1.xx&oh=00_AfAHZz2oUoyofh-BxKOIedIiub5npLlSfAjY6L4yS4xI5Q&oe=65EB28C0,26457,PT,pt
5277,100063701462072,Semanário Vox,semanariovox,https://www.facebook.com/1425354844360059,"A tua Vox está aqui. Usa-a!
",MEDIA_NEWS_COMPANY,0,2013-11-04 23:16:38,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/398601466_819142660219109_3097310157752317724_n.jpg?stp=c447.447.1154.1154a_cp0_dst-jpg_s50x50&_nc_cat=102&ccb=1-7&_nc_sid=a27e22&_nc_ohc=j9ASYxYa3KMAX9Q1InL&_nc_ht=scontent-sea1-1.xx&oh=00_AfD98OOaSelyaupiSHT2lp8ryU3hQ8pjl8DgPxi6Nlh8BA&oe=65EA17D1,57373,PT,pt
