,page_id,page_name,page_handle,page_url,page_description,page_category,page_verified,page_created_date,page_profile_image,page_follower_count,topAdminCountry,languageCode
441,100039481730617,Nieuwsuitberkelland.nl,Nieuwsuitberkelland,https://www.facebook.com/215735938579303,De lokale nieuwssite voor Berkelland. Kijk op www.nieuwsuitberkelland.nl voor het laatste nieuws. ,NEWS_SITE,0,2013-07-17 11:00:18,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/305114810_763573621635355_6347978952423425441_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=a27e22&_nc_ohc=JQows5O-b_oAX9emfUw&_nc_oc=AQnPfWi9P8Ifm_cGMEDrIbRfNL-XOG6Ckw3GW52vtofQnYQKHE0xHZj6yh1JPuEdAoA&_nc_ht=scontent-sea1-1.xx&oh=00_AfDYfM3APFsj2jbiwii6oGMzF6nzD5oOAwxU4aWbpOiOYA&oe=65E04741,14265,NL,nl
9430,100039597774765,Brabants Dagblad Willem II,brabantsdagbladwillem2,https://www.facebook.com/155434755268029,https://www.bd.nl/willem-ii,MEDIA_NEWS_COMPANY,0,2018-03-05 14:51:41,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/353062828_972461280750455_7343249195253440195_n.png?stp=cp0_dst-png_p50x50&_nc_cat=111&ccb=1-7&_nc_sid=a27e22&_nc_ohc=526O1kFm1QEAX81Zi3Y&_nc_ht=scontent-sea1-1.xx&oh=00_AfCpIyX6V9X7c3aMDxwvncTti1MTVvG4uur6aR0A1psi8w&oe=65DF8C6B,757,NL,nl
131,100040273224335,Dagblad010,dagblad010,https://www.facebook.com/1556621984409173,Dagblad010 houdt je op de hoogte van het laatste nieuws uit Rotterdam. Download ook onze app!,MEDIA_NEWS_COMPANY,0,2017-05-23 14:39:35,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/305187732_735564121129355_3451914872886292029_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=a27e22&_nc_ohc=oS5Tyib5iRkAX-vgDGT&_nc_ht=scontent-sea1-1.xx&oh=00_AfDtw-SokHXuBuEBhEazI1HjIsWri3ySIjVONYLNSwn2hw&oe=65E0C912,7865,NL,nl
759,100040376803416,ZHZActueel,ZHZActueel,https://www.facebook.com/635251199863430,"Officiële pagina van ZHZActueel, de website met het 112-nieuws uit de regio Zuid-Holland Zuid.

Web",MEDIA_NEWS_COMPANY,0,2014-03-31 19:06:02,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/290528003_735305877825299_2490975091472675530_n.png?stp=cp0_dst-png_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=4EFP7JkfpPAAX_BMOsu&_nc_ht=scontent-sea1-1.xx&oh=00_AfCuPqp-w_E9_lE-7QKRDl8Ezo9OFVOqA2bi2FCSHTu5bg&oe=65E0C2B4,33424,NL,nl
16391,100040408940934,No(s)tisia.Com,Nostisia,https://www.facebook.com/100040408940934,"Notisia di Kòrsou, Aruba, Bonaire, Ulanda, Saba, St Maarten, St. Eustatia",MEDIA_NEWS_COMPANY,0,2010-11-22 14:58:39,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/305617129_753460702677554_4466743521258922710_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=a27e22&_nc_ohc=qWvvQS1kXOAAX_xwl6S&_nc_ht=scontent-sea1-1.xx&oh=00_AfBHFRMRiF8Mnpb7g-8ZDqouENTjIcKbXYmlqd_z_WK8_g&oe=65E15550,17011,NL,und
17270,100040554374677,Streekstad Centraal,streekstad,https://www.facebook.com/100040554374677,Nieuws vanuit de streek,NEWS_SITE,0,2020-09-14 14:25:45,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/408200798_1088428935852242_6260077047161960174_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=111&ccb=1-7&_nc_sid=a27e22&_nc_ohc=_if7KjSpGsMAX-6AYRi&_nc_ht=scontent-sea1-1.xx&oh=00_AfAv6aFRmU7wbzyw2o2VstXzoPeJJOGQaQv6XCtvW9vZiA&oe=65E05689,480,NL,nl
9469,100041257787925,StadshagenNieuws,StadshagenNieuws,https://www.facebook.com/192415420793269,StadshagenNieuws,MEDIA_NEWS_COMPANY,0,2011-02-26 12:57:15,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/304548450_774832620568657_2060091176276701764_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=a27e22&_nc_ohc=VMQvKEmApf0AX8z4NFy&_nc_ht=scontent-sea1-1.xx&oh=00_AfAePj0jGCDdj2fSiwY86o5GFAX5ejT670J4vJK8XXnq9Q&oe=65E11E70,4811,NL,nl
13843,100041574922602,AD Sportwereld,Sportwereld,https://www.facebook.com/150718091614557,"Officieel Facebookaccount van AD Sportwereld, ook te volgen via Twitter (https://twitter.com/ADSportwereld) en Instagram (https://www.instagram.com/adsportwereld/)!",NEWS_SITE,1,2010-08-27 09:23:24,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/348246523_116451238098878_5652278785082178553_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=K92lWJcvomsAX_6CZJT&_nc_ht=scontent-sea1-1.xx&oh=00_AfB385qCrcY_SS1ytGzkUDHEQU38tpX-97SQVfgKSzTYBA&oe=65DFB83C,42475,NL,nl
10091,100041814079504,Veldhovens Weekblad,hetVeldhovensWeekblad,https://www.facebook.com/413285935531821,Nieuws uit en over Veldhoven,MEDIA_NEWS_COMPANY,0,2015-08-26 09:28:17,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/245400369_1842181082642292_6769340116253455392_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=109&ccb=1-7&_nc_sid=a27e22&_nc_ohc=uxa_zd2Aaj4AX_YdKPj&_nc_ht=scontent-sea1-1.xx&oh=00_AfACInWaAcPk1Zy74yIgEbES_G85zGVYGpIYNuX0T7q_vg&oe=65DFCA20,1299,NL,und
8081,100041825265455,Dordt Centraal,dordtcentraal,https://www.facebook.com/350341515048421,"Nieuws, regio, Drechtsteden, actueel, regionaal",MEDIA_NEWS_COMPANY,0,2012-09-03 17:20:52,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/346636076_1003507241053442_1178781634206943019_n.png?stp=cp0_dst-png_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=N_KKGNZxzowAX-PL228&_nc_ht=scontent-sea1-1.xx&oh=00_AfAebXmNmHGjWNazM_ihHQ0iloIvOsUQSTeckRYVet0SFw&oe=65DF777B,13735,NL,nl
16978,100042406466141,112Brabant,112brabant,https://www.facebook.com/279006535477769,"112Brabant is de site waar je alles vindt over de hulpdiensten in Brabant. Niet alleen fotoreportages, maar ook videoreportages en natuurlijk het laatste nieuws!",MEDIA_NEWS_COMPANY,0,2011-11-20 16:20:07,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/281291440_5359346630777042_3166252156345973317_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=6wSJa4DkHEgAX9SBlXQ&_nc_ht=scontent-sea1-1.xx&oh=00_AfDpDgOcxDEOkjNt0Y2cQstKdXh8gmOkDRen0DXejvDPvQ&oe=65E085DB,96013,NL,nl
121,100042792414876,RTV EEN,RTVEEN,https://www.facebook.com/153873664659501,RTVEEN,BROADCASTING_MEDIA_PRODUCTION,0,2010-12-01 18:39:21,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/323329144_522135419700422_4151733447014183310_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=111&ccb=1-7&_nc_sid=a27e22&_nc_ohc=nXkYePCmhnsAX90MEe_&_nc_ht=scontent-sea1-1.xx&oh=00_AfDwOyDeHeSob6t-nLp5yJkLG_vlOX9JNsmVkI3-_2o1IA&oe=65DFD896,11662,NL,nl
280,100043865845452,112 IJmond,112IJmond,https://www.facebook.com/1425442634390277,Het laatste 112-nieuws uit de IJmond.,NEWS_SITE,0,2014-05-16 08:45:52,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/326063897_1241659246482435_1344525836722793217_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=a27e22&_nc_ohc=z7T2Tco9GNEAX-pW8hw&_nc_ht=scontent-sea1-1.xx&oh=00_AfCpR85muk7MHAVLkktShZcGsn35hVBvc4bOf-z5JZsLUw&oe=65E02189,12357,NL,nl
6719,100044205437941,Voetbalprimeur,Voetbalprimeur,https://www.facebook.com/152263001457770,"LIKE deze pagina voor 'BREAKING NEWS', opmerkelijke video's en foto's en spectaculaire goals. Het laatste nieuws vind je via www.voetbalprimeur.nl!",MEDIA_NEWS_COMPANY,1,2010-08-18 16:14:33,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/339539768_618419613035239_2687614929577841343_n.png?stp=cp0_dst-png_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=a27e22&_nc_ohc=rYDP47JJIp8AX_8jaEz&_nc_ht=scontent-sea1-1.xx&oh=00_AfDwdPoCPCW4-Lb7kN57N_kF9NzE_ZEO1i8Uat-901k2NA&oe=65E0CC61,202666,NL,nl
86,100044371395468,AD Rotterdams Dagblad,ADRotterdamsDagblad,https://www.facebook.com/366358940225774,AD Rotterdams Dagblad is hét regionale dagblad voor Rotterdam eo. Kom hier in contact met de redactie,TOPIC_NEWSPAPER,1,2015-04-22 12:56:25,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/311292968_666920018130372_2544995904155268801_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=a27e22&_nc_ohc=mnJYyY8kqYYAX_yYNBg&_nc_ht=scontent-sea1-1.xx&oh=00_AfDXXzss3P0F4qJfzRtTQ1Oa6M4mfWiJu3rVrSHChYwsQQ&oe=65DF57C0,66859,NL,nl
17126,100044475323444,ArnhemSports.nl,arnhemsports.nl,https://www.facebook.com/190013377708218,ArnhemSports.nl is de site voor mensen die geïnteresseerd zijn in de (amateur) sportwereld van Arnh,MEDIA_NEWS_COMPANY,0,2011-04-05 16:23:45,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/297586983_585288472963658_3116099312879487404_n.png?stp=c0.0.50.50a_cp0_dst-png_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=a27e22&_nc_ohc=vQnMdLNuBoYAX_pIOtb&_nc_ht=scontent-sea1-1.xx&oh=00_AfDVMBqVnAsi-uXxgqPHZwJhHMEzHlXGlrm5sOzOqL2R_Q&oe=65E0DD0C,1267,NL,nl
200,100044523321277,BN DeStem,BNDeStem,https://www.facebook.com/229810283742087,"Like en volg deze pagina om op de hoogte te blijven van het nieuws uit jouw regio, Nederland en de rest van de wereld.",TOPIC_NEWSPAPER,1,2011-10-05 08:28:30,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/353810191_876007357226700_3642288072818477573_n.png?stp=cp0_dst-png_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=a27e22&_nc_ohc=e8cnC-FMtGoAX93DcCc&_nc_ht=scontent-sea1-1.xx&oh=00_AfD4ngeEO95N-xEipCQqW2Mz5Sii5X9vz-BzccSm3JdJHA&oe=65DF6CF1,71851,NL,nl
