,page_id,page_name,page_handle,page_url,page_description,page_category,page_verified,page_created_date,page_profile_image,page_follower_count,topAdminCountry,languageCode
2414,100040325867732,P4 Jämtland Sveriges Radio,P4Jamtland,https://www.facebook.com/153027428100654,"Vi ger dig nyheter, väder, underhållning och musik. Det du skriver kan komma att användas i vår verksamhet.
Webb: http://sverigesradio.se/jamtland/ 
 ",BROADCASTING_MEDIA_PRODUCTION,1,2011-05-31 11:06:30,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352951183_647452606853928_929554478781610600_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=VQYA9eyETVIAX9qtRl_&_nc_ht=scontent-sea1-1.xx&oh=00_AfCwrPZi7wZYea2-kZK9HVX1S-bUiX4oaJ_Yvf3eIctzmg&oe=65ED9440,36256,SE,sv
2783,100041574921400,Nyheter från Sveriges Radio Ekot,srekot,https://www.facebook.com/193765033970603,"Ekot är Sveriges Radios rikstäckande nyhetsredaktion. 

Vi sänder nyheter dygnet runt och producerar nyhetssajten sverigesradio.se 


",BROADCASTING_MEDIA_PRODUCTION,1,2011-01-14 09:13:22,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352099059_2442790035914280_8775464716437966658_n.png?stp=cp0_dst-png_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=e8w1u9R5nRAAX-fwF6R&_nc_ht=scontent-sea1-1.xx&oh=00_AfCjNRleFwnFR53-SO5uHjb8kc3zj9UTFpUTfrjDM4FxRw&oe=65EE7703,64544,SE,sv
40055,100044197281158,Sportbladet,sportbladet,https://www.facebook.com/244439429612,"Sveriges största sporttidning. tipsa@aftonbladet.se, http://twitter.com/sportbladet http://instagram.com/sportbladet, mms/sms: 71 000, tfn: 08-411 11 11. ",TOPIC_NEWSPAPER,1,2010-01-12 17:00:27,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/341758386_981877496513554_8295587204208795186_n.png?stp=cp0_dst-png_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=SIhXzR9rjXAAX8gRD3J&_nc_ht=scontent-sea1-1.xx&oh=00_AfDJhtD-UFVftP2OPpvGl4lLB48FctEhIGv-3-rgeRRP5w&oe=65ED461F,267894,SE,sv
40157,100044366472199,Fotbollskanalen,fotbollskanalen,https://www.facebook.com/332684867168,News & media website,NEWS_SITE,1,2010-02-23 17:09:43,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/347399654_839676847521190_8432919669605961916_n.png?stp=cp0_dst-png_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=J5oD74W9HokAX8UKYxs&_nc_ht=scontent-sea1-1.xx&oh=00_AfDAi_RawDZbYUzLn8PXJhnaVUX0o42d9bv6IuPh3mOX3w&oe=65EEB384,208425,SE,sv
17880,100044544724823,Carina Bergfeldt,CarinaBergfeldtSVT,https://www.facebook.com/305113959516850,Talkshowvärd. Tidigare USA-korrespondent för SVT. Mamma. Maka. Kvinna.,NEWS_PERSONALITY,1,2011-11-10 14:52:37,https://scontent-sea1-1.xx.fbcdn.net/v/t1.6435-1/188634004_314618753366280_4158364351133446698_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=w567FiBQCycAX-AIn-z&_nc_ht=scontent-sea1-1.xx&oh=00_AfBYccQZ7vOAoQBLUE6EHIPcRV1bm0PhQ_CmHaebDcxn-w&oe=66104913,65516,SE,sv
2217,100045701300106,Hem & Hyra Stockholm,HemHyraSthlm,https://www.facebook.com/427378410966681,"På Hem & Hyras Stockholmsredaktion finns Kenneth Samuelsson, Linda Dahlin och Ida Karlsson. Tipsa oss om vad som händer i ditt hyreshus!",TOPIC_NEWSPAPER,0,2017-06-07 10:05:36,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/351384564_914143129647042_6884928130349783341_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=gsoi0j9FxuoAX9TCFVk&_nc_ht=scontent-sea1-1.xx&oh=00_AfAg5LlsCQhRc1OXW9zXYhH4A163R99Wtm-4KIQii9nQpA&oe=65ED54A8,2292,SE,sv
3072,100046027245881,Svenska fräckisar,SvenskaFrackisar,https://www.facebook.com/1038824842819149,"Här samlar vi Sveriges bästa fräckisar. Häng på, och skicka gärna in din favorit.",MEDIA_NEWS_COMPANY,0,2015-10-02 16:56:21,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/305576834_633217848222451_2499097663003252693_n.jpg?stp=c0.0.50.50a_cp0_dst-jpg_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=31hBedSyNG8AX9emEvQ&_nc_ht=scontent-sea1-1.xx&oh=00_AfCJdwRRZX1XsIHXdIyCyW0eHK7jxlabMNG1e9rHFma6Sw&oe=65EDE74B,42508,SE,sv
39497,100046563045543,MovieZine,moviezine,https://www.facebook.com/282713697438,"Sveriges största sajt för dig som älskar film, serier & tv-spel.",NEWS_SITE,0,2010-02-02 10:27:32,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/351327400_930910974863130_6009351495163729013_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=H2QRAZHEtkoAX_zNpn0&_nc_ht=scontent-sea1-1.xx&oh=00_AfDkiZrqNndKvmXoUphTokORED2wYVmP7Vvmob3h7r8bFg&oe=65EE0D87,83132,SE,sv
3089,100048361796377,Sveriges Tidskrifter,SverigesTidskrifter,https://www.facebook.com/312973752082089,"Ett starkt stöd i en föränderlig bransch.
4 150 tidskrifter som omsätter 6,7 miljarder kronor.",MEDIA_NEWS_COMPANY,0,2012-01-23 14:55:00,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/299310097_564640298491358_456199647398693623_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=iOrJ5NcAKAwAX_I2ybr&_nc_ht=scontent-sea1-1.xx&oh=00_AfD2rzryxqaPR85cQpxadj6OT5PgE4CfKNzKQMfIL2VQdA&oe=65EE42D7,2853,SE,sv
17959,100049213606829,Sveriges Radio P2,SverigesradioP2,https://www.facebook.com/153414398057073,"Välkommen till Sveriges Radio P2:s officiella Facebooksida. 
Här får du tips om spännande musikprogram.",BROADCASTING_MEDIA_PRODUCTION,1,2011-05-16 11:36:55,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/351372630_932476557865616_3657689304629687084_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Y1jGDtyNirEAX_7Y-gd&_nc_ht=scontent-sea1-1.xx&oh=00_AfDmqVMEvwdmItiT3-w2YGZ3Fkr8H8X52tpwYal9jrqFrw&oe=65EDC336,26474,SE,sv
2467,100049680655583,Besöksliv,Besoksliv,https://www.facebook.com/146627148785846,Jobbar du i besöksnäringen eller är du nyfiken på branschen? Välkommen till Besöksliv! Hos oss,TOPIC_NEWSPAPER,0,2012-04-19 10:41:30,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/305279662_576364280696255_3372505137772464070_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xEW6dOauKGcAX8hVqAA&_nc_ht=scontent-sea1-1.xx&oh=00_AfCKGtdxNdWkibWX-Ba6agOqSobuxexdQPAN65pD9jVh2w&oe=65EDC14E,9182,SE,sv
17834,100050344040884,Fotboll Sthlm,fotbollsthlm,https://www.facebook.com/179164942715437,"Fotbollsjournalistik på riktigt!
Bara AIK, Djurgården och Hammarby.",MEDIA_NEWS_COMPANY,0,2018-03-19 18:02:02,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/304943564_604090434612419_7610142644646606647_n.png?stp=cp0_dst-png_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0qaQFXnTiToAX9wue8o&_nc_ht=scontent-sea1-1.xx&oh=00_AfDH5jReyzBENo8QTpUqowKqwI74XK4hZKCGgf___rgn8w&oe=65EDF67A,5778,SE,sv
125,100050486265607,P4 Gävleborg Sveriges Radio,p4gavleborg,https://www.facebook.com/180274803510,"P4 Gävleborg ger dig nyheter, sport, kultur och nöje. Här får du dessutom följa med bakom kulisserna ",BROADCASTING_MEDIA_PRODUCTION,1,2009-11-19 07:48:57,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/351340762_567537568849374_6146929726396189635_n.png?stp=cp0_dst-png_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=F8za9igqa_sAX-SDXl4&_nc_ht=scontent-sea1-1.xx&oh=00_AfDIUvEvZii2_6yU-tb4hQ8DiJhqRLF8FmqvXZspO-fVmg&oe=65ED6201,23962,SE,sv
17964,100052597344561,Språket i P1,Spraketip1,https://www.facebook.com/328492535511,För oss som vill diskutera språk och programmet Språket i P1. Nya avsnitt släpps måndagar 07.00.,MEDIA_NEWS_COMPANY,1,2009-11-19 09:49:17,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/329220441_502449335299340_1557168125472879525_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Do691JaD-twAX-TalGu&_nc_ht=scontent-sea1-1.xx&oh=00_AfC_T0T8YQxQG-uf6xCHs9flMoiK5YTLpirxmlr38fHEsA&oe=65ECFCF9,27662,SE,sv
17892,100055436604868,Altinget.se,altingetse,https://www.facebook.com/1498384680401285,Altinget är en opartisk journalistisk nättidning om svensk och europeisk politik. ,NEWS_SITE,1,2014-08-27 19:52:50,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352557159_805241244495829_5898043272270608876_n.png?stp=cp0_dst-png_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=SPdFYLJ-lfUAX9AeH_V&_nc_ht=scontent-sea1-1.xx&oh=00_AfDXDyseB1TtffvOOZ9AyvfHJIUwy5NYTN-wifeik7CWmQ&oe=65EDD28F,3631,SE,sv
2532,100056212934442,ELLE Decoration Sweden,elledecorationse,https://www.facebook.com/124257817638899,Här hittar ni det allra senaste inom inredning och de mest inspirerande hemmen. www.elledecoration.se,MEDIA_NEWS_COMPANY,1,2010-12-07 13:17:04,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/356232722_834307641786326_4909731981183440535_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=k9wdVE5E4ckAX-4h9gq&_nc_ht=scontent-sea1-1.xx&oh=00_AfBCIJS0XtnBwUv0kZ3GrTuPeMOR30lJQgrZImeere4glA&oe=65EE34E7,78915,SE,sv
6481,100057043194279,Newsner Solsken,NewsnerSolsken,https://www.facebook.com/1389575298011027,Gillar du solskenshistorier med ett fint slut? Här vill vi ge dig de bästa som går att hitta.,MEDIA_NEWS_COMPANY,0,2015-01-09 14:49:22,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352729388_213578101567214_812183688059203643_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=HLFlA4YNRC4AX9kF7mV&_nc_ht=scontent-sea1-1.xx&oh=00_AfA4p-7ktr3peHMrBfScqw3KMxoCtwuVnH0jbGfilb-N0g&oe=65ED1627,25109,SE,sv
5947,100057314085938,Allt om Elbil,AlltOmElbil,https://www.facebook.com/307693529576910,Allt om Elbil är Sveriges bästa och största nyhetssajt om elbilar och framtidens transporter.,NEWS_SITE,0,2016-07-27 09:54:04,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/348426185_785181359903184_494695115624479655_n.png?stp=cp0_dst-png_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=N1F53ROn8b4AX9InSY0&_nc_ht=scontent-sea1-1.xx&oh=00_AfBQg7rFjq3USDYTXgS_-ok8YeX8ujLWnn5HEA0z8wmw2g&oe=65EDB2B3,11991,SE,sv
17841,100057592055269,Folkracepuls,folkracepuls,https://www.facebook.com/100057592055269,"Sveriges enda folkrace-sajt!
Kundservice: https://kundservice.bonniernewslocal.se/folkracepuls/",NEWS_SITE,0,2016-05-25 07:29:00,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/323342069_668597481676839_6928523547044194441_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=aSc9xNJG-mMAX8qWGvF&_nc_ht=scontent-sea1-1.xx&oh=00_AfCaxTSnezSlJ5I6Be_jReyzkoqMXue68g7Vkn50qbZ0rg&oe=65EE18AC,12894,SE,sv
6461,100058296619175,HD Bjuv,hdbjuv,https://www.facebook.com/671507576332298,Sidan för dig som vill veta vad som händer i Bjuv. Här publicerar Helsingborgs Dagblad nyheter från Bjuv.,MEDIA_NEWS_COMPANY,0,2016-08-24 07:27:23,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/347828470_1617199202082816_6676673366880256462_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=h4rDGlKw1fAAX929Z7j&_nc_ht=scontent-sea1-1.xx&oh=00_AfBfVEdAOEnOYAZyo82lfVYTEHBdsg6H_ID-BmJp8AqbwQ&oe=65EDFEF6,1132,SE,sv
17915,100058661874732,Västerbottens-Kuriren,vasterbottenskuriren,https://www.facebook.com/108348446928,Västerbottens-Kuriren är Norrlands största dagstidning. Nyheter som ger dig hela bilden. ,TOPIC_NEWSPAPER,1,2009-04-30 08:06:04,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/345444255_1370800533484627_6661601088274478159_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DohivRpWrbIAX8N1wJD&_nc_ht=scontent-sea1-1.xx&oh=00_AfAPKw5FRAzaFLui_cH2i9bCnVoLXVr-qf3PMzA_p7ImTA&oe=65ED5A22,37431,SE,sv
230,100059880623451,nwt.se,nyawermlandstidningen,https://www.facebook.com/146593541117,Välkommen till NWT på Facebook. Vi bevakar Värmland och delar med oss av det senaste.,NEWS_SITE,1,2009-10-01 09:44:27,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/246485983_10159637988986118_2467855726218900465_n.png?stp=cp0_dst-png_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Dvb4woULF98AX_AVHds&_nc_ht=scontent-sea1-1.xx&oh=00_AfA2J7_ZvZe_WApBbjqrrvxp00yipAmHJ-9nsjRO2n_QQA&oe=65EDE109,52024,SE,sv
18096,100061838149397,Affärsvärlden,affarsvarlden,https://www.facebook.com/111002408976954,Sveriges främsta affärsmagasin.,MEDIA_NEWS_COMPANY,0,2011-02-15 10:34:29,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/313171224_561670029237597_871737262654073958_n.png?stp=cp0_dst-png_p50x50&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ZDy7gMPq6dsAX9OwSXT&_nc_ht=scontent-sea1-1.xx&oh=00_AfBFFnUART2l7qP_PM43MFzNM6CjwMqbGCJjjjQLQUjbtw&oe=65EED046,22434,SE,sv
700,100062113044366,Sameradion och SVT Sápmi,sameradionochsvtsapmi,https://www.facebook.com/165985770094348,"Sameradion & SVT Sápmi 

Samiska nyheter och program. 
Radio, tv, webb och sociala medier.


",MEDIA_NEWS_COMPANY,1,2010-10-18 13:02:53,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/351342039_264219496095243_3735370210135151170_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dXcCIxNeWL8AX-bFavZ&_nc_ht=scontent-sea1-1.xx&oh=00_AfDeky3LKpXDeXaGmglk-rKNqnQ2E3X0MD0bJ737i_L5sQ&oe=65EDAF59,10050,SE,sv
2924,100063250596678,Skaraborgs Allehanda,skaraborgsallehanda,https://www.facebook.com/162192127154763,Skaraborgs Allehanda – SLA i dagligt tal – är den ledande sexdagarstidningen i gamla Skaraborgs län,MEDIA_NEWS_COMPANY,0,2010-11-09 12:04:41,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/332690344_530852115803243_5946664060123906076_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=rbmGJZIPTk4AX_qzK0s&_nc_ht=scontent-sea1-1.xx&oh=00_AfB7VRQ9_cWpOz6-7LvMXoTHzWHbkXq0k1GiCiKyjTIwqQ&oe=65EE7A81,16675,SE,sv
491,100063479832742,Katrineholms-Kuriren,katrineholmskuriren,https://www.facebook.com/112745518756875,Här får du se vad som händer på redaktionen och får försmak på våra artiklar. ,TOPIC_NEWSPAPER,1,2010-04-19 07:01:47,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/347265520_628437389204935_4942053511327177956_n.png?stp=cp0_dst-png_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=BPX5RZMUg_YAX_dghGR&_nc_ht=scontent-sea1-1.xx&oh=00_AfC8SPnzgGKYLpjck37QnptD_M46ej-9UogN9TD6sCJwXQ&oe=65EE6203,12281,SE,sv
2498,100063482786900,Syre,tidningensyre,https://www.facebook.com/1531320107133721,"Syre, Sveriges största gröna nyhetsmagasin, kommer ut alla dagar i veckan digitalt. ",MEDIA_NEWS_COMPANY,0,2015-02-12 09:42:38,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/305278538_500383128754442_6971092042833647321_n.png?stp=cp0_dst-png_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wNUAPi5vBGsAX-_dCIf&_nc_ht=scontent-sea1-1.xx&oh=00_AfCpVmv4RSVuToolWXCbVxmp0Zx1QQG2ODhSqs1fiXpSJw&oe=65ED6503,24327,SE,sv
6015,100063496586944,Sundsvalls Tidning - ST.nu,mediehusetST,https://www.facebook.com/182374243682,"Sundsvalls Tidning är en liberal morgontidning som bildades 1841. 
Ansvarig utgivare: Karin Näslund.",TOPIC_NEWSPAPER,1,2009-11-24 11:15:40,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352708664_104387812688235_260213772101936313_n.png?stp=cp0_dst-png_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5wCSDmoaaV8AX9WTRCn&_nc_ht=scontent-sea1-1.xx&oh=00_AfANbL5FfjUBi3ZScYMM8mLv39UZmw3mt5DqW_7GzpoDLA&oe=65ECC1BD,39669,SE,sv
17934,100063498133307,HT,HudiksvallsTidning,https://www.facebook.com/110858055656146,"Hudiksvalls Tidning är din nyhetsleverantör i Hudiksvall 
och Nordanstig. Tipsa oss gärna.",TOPIC_NEWSPAPER,0,2011-02-10 10:01:02,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/309893541_8155131464562058_1075169673557175103_n.jpg?stp=c34.41.1103.1103a_cp0_dst-jpg_s50x50&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=RsIk5bPqy7IAX-yB9ZK&_nc_ht=scontent-sea1-1.xx&oh=00_AfAO6m7ksyEQzpZky5nCce6DHQPBIq3JHk-sIUKETkykmg&oe=65EE1AD4,8748,SE,sv
2659,100063504315627,P4 Örebro Sveriges Radio,SRP4orebro,https://www.facebook.com/188449786530,"Du är välkommen med dina åsikter, men tänk på att inlägg ska följa Sveriges Radios kommenteringsregler",BROADCASTING_MEDIA_PRODUCTION,1,2009-11-23 11:12:19,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/337568017_527971916174805_4436739765052358611_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=NGCsZ6pa9ywAX8CN-3A&_nc_ht=scontent-sea1-1.xx&oh=00_AfAkEEFqflRk6_JJGD8rbqGpgUi4C6a-0oonnU3GnUTxEQ&oe=65ED4C17,19744,SE,sv
