,page_id,page_name,page_handle,page_url,page_description,page_category,page_verified,page_created_date,page_profile_image,page_follower_count,topAdminCountry,languageCode
17368,100038286860887,Avisa Oslo,AvisaOslo,https://www.facebook.com/110694474181817,"Der det skjer, når det skjer! Instagram: avisaoslo

Tips oss på: tips@ao.no
Tipstelefon: 22 30 80 00
Abonnement: 32 27 70 66

",MEDIA_NEWS_COMPANY,1,2020-11-09 08:57:12,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/241631939_327784902472772_4602358988552715847_n.png?stp=cp0_dst-png_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=a27e22&_nc_ohc=1OhECfSWahEAX8swbEk&_nc_ht=scontent-sea1-1.xx&oh=00_AfBgSmBVJII6WvmwcQZyvVOvL9hbTTlbBkUhwyaZmlbKdw&oe=65EAC7C6,82005,NO,no
290,100040034574750,Østlandets Blad,ostlandetsblad,https://www.facebook.com/191412049053,"Velkommen til ØB - lokalavisen for Nordre Follo! Du finner oss på www.øb.no
Tips oss på tips@oblad.no eller ring til 90861436",MEDIA_NEWS_COMPANY,1,2009-12-01 08:23:06,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/297036749_10159894438699054_2283993142192137131_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=a27e22&_nc_ohc=NPKV5SZh7JwAX_6UWWL&_nc_ht=scontent-sea1-1.xx&oh=00_AfD3tu92viqMeJZyI25It5fPshb9laCa-pdfrzfFgArx_w&oe=65E8ED08,19726,NO,no
18019,100040335200893,Kirkenes By,kirkenesby,https://www.facebook.com/111845050210306,"Kirkenes By er en nysatsing fra Finnmarken og iFinnmark.no, og gir deg store og små oppdateringer fra Sør-Varanger hver dag. Her får du de gode historiene som betyr noe for lokalsamfunnet i grensekommunen i øst. Nettstedet ble lansert 1.10.2019.",MEDIA_NEWS_COMPANY,0,2019-09-19 09:57:08,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/355652566_972154550805709_1629954761230406688_n.png?stp=cp0_dst-png_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=a27e22&_nc_ohc=mUgy7NWDy8EAX9RIhgw&_nc_ht=scontent-sea1-1.xx&oh=00_AfCPB_4dUYWU1mAYpj6U7yqXuYyJERR10mP2rk1fEUz_Lg&oe=65EA499A,1867,NO,no
18183,100040613003930,Nettavisen Sport,NettavisenSport,https://www.facebook.com/183866821650372,Siste fra sportsverden fra Nettavisen! Følg oss også på Instagram: @nettavisen_sport og Twitter: @NettavisenSport,NEWS_SITE,1,2011-02-15 08:34:03,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/277810743_4962441910459482_5875695826226755055_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=a27e22&_nc_ohc=qUgHZXU9cowAX9LGPmj&_nc_ht=scontent-sea1-1.xx&oh=00_AfDZ2IA1ibjYllAJw2wGp1ScNNnWpLuIrS-9gfnfivQCKg&oe=65E9D591,38321,NO,no
18193,100041167582147,smp.no,sunnmorsposten,https://www.facebook.com/241422063738,"Tips oss på: 95 400 400 og 95400400@smp.no

Send inn video her: luups.link/8d6b2
",NEWS_SITE,1,2010-01-07 10:58:21,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/305038960_754970265885219_6473533000161101638_n.png?stp=cp0_dst-png_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=a27e22&_nc_ohc=2x7pOuI3t0wAX_v4lVS&_nc_ht=scontent-sea1-1.xx&oh=00_AfDbsUGrkJ1LOx18UJve0iVM-HB4ETUpgsaJlu7tX1HBRQ&oe=65E8F45B,50021,NO,no
9604,100041344067492,BA,Bergensavisen,https://www.facebook.com/193144896614,Bergens lokalavis.Tips Bergensavisen: Ring 800 33 044 Epost: tips@ba.no Mobil: Bafoto til 2229 www.ba,MEDIA_NEWS_COMPANY,1,2009-12-09 15:30:26,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/334088721_5758199174292445_6185036364251016350_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=a27e22&_nc_ohc=hGgqygVJIuYAX9nqlnc&_nc_ht=scontent-sea1-1.xx&oh=00_AfA0B39dKzJCckllOKD9bZOybA19aNIm3Uunr5RRoQfDnA&oe=65E9F262,84986,NO,no
221,100042796764633,iSandnessjøen,iSandnessjoen,https://www.facebook.com/2645209202216479,iSandnessjøen er en nettavis for Sandnessjøen og Leirfjord og har som mål om å være tett på de lokale nyhetene og ta pulsen på lokalsamfunnet. ,MEDIA_NEWS_COMPANY,0,2019-05-07 13:23:34,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/326064603_565235048846524_5854779442235565183_n.png?stp=cp0_dst-png_p50x50&_nc_cat=108&ccb=1-7&_nc_sid=a27e22&_nc_ohc=JVAYg5X0PCEAX-XN_h-&_nc_ht=scontent-sea1-1.xx&oh=00_AfBmLGNEoJC5Xx2FtrVvQMdF2z_LSCsJ4H5xpODRPV2-cw&oe=65EA5CA0,4361,NO,no
288,100043111852051,Firda,firdamedia,https://www.facebook.com/238172236396,Firda er Norges største nynorskavis med 37.000 daglege lesarar. 25.000 les oss dagleg digitalt.,MEDIA_NEWS_COMPANY,1,2009-12-16 08:44:22,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/338976611_782526373395529_4676661147224794228_n.png?stp=cp0_dst-png_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=a27e22&_nc_ohc=zSvjC5od_UYAX9_Jdo-&_nc_ht=scontent-sea1-1.xx&oh=00_AfBZJiPDkqmDCoXIvEQpgaQ_BzJvz08rOpiNzu49OLQT7A&oe=65EA13A5,26207,NO,no
282,100043333434881,VårtOslo,VartOslo,https://www.facebook.com/822865781162885,VårtOslo er byens lokalavis. Vi forteller deg om det som skjer med stedene og folkene du bryr deg om.,NEWS_SITE,1,2015-10-06 12:19:07,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/348437966_622096279822308_6769138160372959399_n.png?stp=cp0_dst-png_p50x50&_nc_cat=109&ccb=1-7&_nc_sid=a27e22&_nc_ohc=XZYXFp5FsQAAX-D7dLJ&_nc_ht=scontent-sea1-1.xx&oh=00_AfDx1z-Jgo1vOaVvt0GUHT_katKbaZeE1wPXR63go6j_Nw&oe=65E8C3F9,51222,NO,no
7289,100044012325298,Avisa Nordland,avisanordland,https://www.facebook.com/159647821999,"Mediehus med base i Bodø, som dekker Salten og Nordland. Vårt mål er å gi deg den beste nyhetsdekningen i Nordland fra tidlig på morgen til sent på kveld. ",TOPIC_NEWSPAPER,1,2009-10-16 16:27:07,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352696704_637753494602691_8614959220284692016_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=a27e22&_nc_ohc=zw4M2yZltUcAX9Uy4Q4&_nc_oc=AQk9OOGwEVAnZ90UzBkuPZoKnH8nfAMt4ZsU8fNp7ViRDi_z1Cf41tZty6pH0q1PHNg&_nc_ht=scontent-sea1-1.xx&oh=00_AfAX5oZ4u6XQI9ZqQ7j337cNQ5uD2xxLtQQtKCiKvvgL2g&oe=65EA28D7,44118,NO,no
8563,100044143882005,VI OVER 60,viover60,https://www.facebook.com/128381860517068,"VI OVER 60 er Norges største månedsmagasin. Vi gir deg glede, nytte og inspirasjon gjennom god og gru",MEDIA_NEWS_COMPANY,1,2010-06-10 10:58:12,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/260636066_4947427551945784_3550431295195485107_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=a27e22&_nc_ohc=q3HFlvatCs4AX8QAeg3&_nc_ht=scontent-sea1-1.xx&oh=00_AfDIkx7FZ31houCH0EllPUL0pAowBXrprTdkwqalW9c5nQ&oe=65E919DD,30038,NO,no
9258,100044167999636,TV 2 Sport,tv2sport,https://www.facebook.com/55382412461,"Velkommen til TV 2 Sport på Facebook!
Følg oss også på Instagram: @tv2sport og Twitter: @tv2sport",BROADCASTING_MEDIA_PRODUCTION,1,2009-03-04 13:22:40,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/341569725_906992807238571_4721248253993278354_n.png?stp=cp0_dst-png_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=UdctcCY82qAAX_NxOwB&_nc_ht=scontent-sea1-1.xx&oh=00_AfA-WN2N4XmX3Hmw2tlRgXbOVyT2o0DACj4CgtGol0Tqcg&oe=65EAB1E4,322361,NO,no
7579,100045673616803,Klikk.no,klikk.no,https://www.facebook.com/301858082738,Klikk.no er Norges største livsstilsnettsted.,NEWS_SITE,1,2010-02-12 14:14:56,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/240826802_10158770534537739_4761979447998114722_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=a27e22&_nc_ohc=nYFZWgYT3BoAX-bAS3C&_nc_oc=AQkf_En9rp9YQcoIy4155ahr3GujtVFMPrbcunJsGctRlK7yo1RcncJGvH09t5zpQFE&_nc_ht=scontent-sea1-1.xx&oh=00_AfBeg67OO3uyoRbSqv2Mt5an4MwseM4IMAc0jS_xXgAeKQ&oe=65E8BAAA,157723,NO,no
5444,100046353018272,Sol og måne,solvi57,https://www.facebook.com/1404199253145806,Her vil du finne fine sitater og gode ord du kan dele videre. Du vil også få oppdatering på engas,NEWS_SITE,0,2013-10-20 15:38:04,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/299778192_586967606191668_3685035925777615621_n.png?stp=cp0_dst-png_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=a27e22&_nc_ohc=M1CdEM8fVbUAX_K0Byp&_nc_ht=scontent-sea1-1.xx&oh=00_AfA9rPVP4MgvfJOeQ6014dAfgW9sg_boQ9DvdfW-JqYMow&oe=65E8C35F,86720,NO,no
8266,100047634975959,Kulingen,avisakulingen,https://www.facebook.com/119762388584,"Kulingen: Lokalavisa for Gildeskål, Meløy og Rødøy.
Lengst nord i Helgeland, lengst sør i Salten",MEDIA_NEWS_COMPANY,0,2009-07-24 14:47:37,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/394041850_911060633825094_444953709508626331_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=a27e22&_nc_ohc=ytWz8DxiAQcAX9a540a&_nc_ht=scontent-sea1-1.xx&oh=00_AfCk5YoFrkUtCNXSUOWTcO02xHiRaAANFhtdCCaVbpp4Sw&oe=65E9CB35,6081,NO,no
9602,100047843334986,TV 2 Sykkel,tv2sykkel,https://www.facebook.com/230765020625029,"TV 2 Sykkel er Facebook-siden til TV 2 Sportens sykkelredaksjon, som dekker det viktigste fra både no",MEDIA_NEWS_COMPANY,1,2016-04-29 09:07:27,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/291762666_1695261717508678_797872238221401469_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=108&ccb=1-7&_nc_sid=a27e22&_nc_ohc=KcI52Hxj7wMAX-rwdUQ&_nc_ht=scontent-sea1-1.xx&oh=00_AfCvfQdoCsauc9XXeDfbocP6DiasydMaPfh0BzLhSiI8bQ&oe=65E9AB89,29957,NO,no
5464,100049182051841,Dagbladet Sporten,dbsporten,https://www.facebook.com/133857600028454,"Sportsnyheter fra dagbladet.no - Tips oss på epost: 2400@db.no eller SMS: 2400, eller bare ring oss d",MEDIA_NEWS_COMPANY,1,2011-06-27 12:02:14,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352232678_1721952624907034_2659596812753759672_n.png?stp=cp0_dst-png_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=a27e22&_nc_ohc=CqtsZiUxslQAX9JRveD&_nc_ht=scontent-sea1-1.xx&oh=00_AfCnCAjmSg7lq3nvMsejUe5VupPgWUMJKi4d-JenomtBeQ&oe=65E9A662,43049,NO,no
5741,100049882938755,Minerva,MinervaNett,https://www.facebook.com/156202914404133,Høyresidens dagsavis.,MEDIA_NEWS_COMPANY,0,2010-09-20 10:02:44,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/289741540_545121020493991_521184129748215719_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=100&ccb=1-7&_nc_sid=a27e22&_nc_ohc=QfYY8oudTmcAX_Yh6U_&_nc_ht=scontent-sea1-1.xx&oh=00_AfDo-HyjNwijYpKn3Hd1r1xoEDv51IkIg0MD00GxOCmdSA&oe=65E97AA1,16350,NO,no
5551,100050141933541,Drammens Tidende,drammenstidende,https://www.facebook.com/230217978486,Drammens Tidende holder deg oppdatert på siste nytt: www.dt.no 📞 03232,MEDIA_NEWS_COMPANY,1,2009-12-15 22:45:25,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/326065438_688933439386388_6431216225780963249_n.png?stp=cp0_dst-png_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=a27e22&_nc_ohc=q8wbDK_DdeAAX8khzY3&_nc_ht=scontent-sea1-1.xx&oh=00_AfCaa_z_MRVZRRZhyNFxB5rA0Fj0GDaAWenL3ws9fKOyHg&oe=65E9ED2C,59669,NO,no
6648,100051401451094,Telemarksavisa,telemarksavisa,https://www.facebook.com/233542800968,www.ta.no Telemarks største mediehus med 80.000 lesere daglig på nett mobil og papir.,TOPIC_NEWSPAPER,1,2009-12-21 16:32:55,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/358703315_823848272671880_4252252953452296176_n.jpg?stp=c0.0.50.50a_cp0_dst-jpg_p50x50&_nc_cat=111&ccb=1-7&_nc_sid=a27e22&_nc_ohc=_YgfLjy3olcAX_DdlTB&_nc_ht=scontent-sea1-1.xx&oh=00_AfCquOGwK2ZMPe6LZTs0Lhl653Z1W-rddfSlQ3YYlhp0rA&oe=65E990DA,52118,NO,no
17515,100051923246897,Vestby Avis,vestbyavis,https://www.facebook.com/144437102257972,Vestby Avis er en lokalavis som skriver om det som skjer i Vestby kommune. Tips oss på 64983880,MEDIA_NEWS_COMPANY,1,2010-08-23 08:17:42,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/339638654_511164807693181_7644613726874964161_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=a27e22&_nc_ohc=EwB3FcHwmb0AX8OcZON&_nc_ht=scontent-sea1-1.xx&oh=00_AfACVxJtC2KPGAilpyjBZonOuadoxR-a1EvQbsKy8hRgxg&oe=65E996EB,8774,NO,no
5911,100052540550248,Sogn Avis,sognavis,https://www.facebook.com/198224024849,"Tips:   99082381 - redaksjon@sognavis.no 
Twitter: @SognAvis

Instagram: sogn.avis

Snapchat: sognavis


",TOPIC_NEWSPAPER,1,2009-12-09 12:57:52,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/339107371_251578347291372_3833213333396024881_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=a27e22&_nc_ohc=vTvywsOtTT8AX-hi66y&_nc_ht=scontent-sea1-1.xx&oh=00_AfC6NJ06H_yGT4ZTEgcK1mvfw6xEJ_tDI8Evb4ROUfvZRQ&oe=65E9FA5B,19433,NO,no
7537,100055052001597,Eidsvoll Ullensaker Blad,eublad,https://www.facebook.com/38642770677,Eidsvoll Ullensaker Blad er lokalavisen for Gardermoregionen – både digitalt og på papir.,TOPIC_NEWSPAPER,1,2008-12-02 21:52:15,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/359767973_806441697867556_8351233964810261004_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=a27e22&_nc_ohc=2zWv8nYSCbAAX-HClDs&_nc_ht=scontent-sea1-1.xx&oh=00_AfCkeTsvUh93u_xmUD07E0y5NrBSct-D5Q-WL2XZApRmlQ&oe=65E9D5F9,18233,NO,no
6659,100055957670252,Fredriksstad Blad,fredrikstadblad,https://www.facebook.com/196577908683,"Fredriksstad Blad oppdaterer, informerer og underholder deg. 
Tips oss her eller på tlf. 02303.",TOPIC_NEWSPAPER,1,2009-12-05 19:31:28,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/325970874_8801435143231898_7416345811845413216_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=100&ccb=1-7&_nc_sid=a27e22&_nc_ohc=9vLhe53hXZgAX-LRjrW&_nc_ht=scontent-sea1-1.xx&oh=00_AfDgWKjAvtQE_FEF7amihNkeXV5ZglebZVlx4q4RJYllTQ&oe=65E9E4AB,51756,NO,no
6504,100057718013335,Askøy24,askoy24,https://www.facebook.com/100057718013335,Lokalavis for Askøy kommune,TOPIC_NEWSPAPER,0,2017-05-31 21:55:45,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/415173761_801003728500220_1464718556108111907_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=a27e22&_nc_ohc=luJJdes-i9gAX_ytsuf&_nc_ht=scontent-sea1-1.xx&oh=00_AfDondoLJ66w9M-EYewBQMCazuxBpJ0JYopbA9n_BsEYHg&oe=65E992F7,15350,NO,no
313,100059727414677,iFinnmark.no,ifinnmark,https://www.facebook.com/1560806850802752,"Dette er iFinnmarks offisielle Facebookside. Her finner du siste nytt om det som rører seg i fylket. Hver dag, året rundt. ",NEWS_SITE,1,2014-12-04 13:56:38,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/326218013_676254477622127_2948485331913153372_n.png?stp=cp0_dst-png_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=a27e22&_nc_ohc=l3X7XzMnihYAX_24vQl&_nc_ht=scontent-sea1-1.xx&oh=00_AfD69mOMhb_MWb2MO94u2wbuOKkmjNV8t_pwrtAQrckktw&oe=65EA4445,41892,NO,no
17470,100062956642332,Helgelands Blad,,https://www.facebook.com/163452567000714,Uavhengig lokalavis for ytre Helgeland,NEWS_SITE,0,2010-10-04 08:28:23,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/305534089_434510351990849_5440118550647461912_n.jpg?stp=c1.0.50.50a_cp0_dst-jpg_p50x50&_nc_cat=109&ccb=1-7&_nc_sid=a27e22&_nc_ohc=H8W4aTerK_wAX-AW4uv&_nc_oc=AQk3TOumyFwW0i8uiOmrKAzcHI10IbA38Az4Gw0330IUgIU8LOfVzpQOSki_YcIOkwA&_nc_ht=scontent-sea1-1.xx&oh=00_AfCTRr-k2yubwf-M-a_Obg84Ajy0VjUOedDpuiK_BNxujA&oe=65E8DB2B,7304,NO,und
17339,100063063470634,Avisa Gaula,avisagaula,https://www.facebook.com/598278500204912,"Avis for Melhus, Skaun, Byneset, Leinstrand og Støren. Tips oss på redaksjon@avisagaula.no",TOPIC_NEWSPAPER,0,2013-07-18 18:44:00,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/343301464_241729848397168_3305441484733950864_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=a27e22&_nc_ohc=edGnE0CfOysAX8YmNZ1&_nc_ht=scontent-sea1-1.xx&oh=00_AfBeRNkD89vAcKyvOQJtywLLQ8uAKzHRfn2gdWTm6d5Uug&oe=65E98DC6,2722,NO,no
276,100063317012535,Vis mer,VisMer.no,https://www.facebook.com/216910385017257,"VisMer.no
Nyheter, historier og underholding.",NEWS_SITE,0,2011-07-10 00:06:02,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/301949526_423097406477490_9041734446146541788_n.png?stp=c13.0.49.50a_cp0_dst-png_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=a27e22&_nc_ohc=0KWV_YgXqTgAX_xMwOQ&_nc_ht=scontent-sea1-1.xx&oh=00_AfDQur0i22G9ZIGhrKuPJfpPXI_8w1286qr3GYT1aE7l-w&oe=65E8B40D,38324,NO,no
8494,100063453257873,Laagendalsposten,laagendalsposten,https://www.facebook.com/214532845165,"Laagendalsposten på nett, brett og mobil! Uavhengig lokalavis for Kongsberg og Numedal",TOPIC_NEWSPAPER,1,2009-12-02 01:17:23,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/326047657_576544174000888_4251891567282113436_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=a27e22&_nc_aid=0&_nc_ohc=HIIJoK2y-XAAX_TyF60&_nc_ht=scontent-sea1-1.xx&oh=00_AfCjzf-ODrbBFOlwvAyNHkezi_g95IjjrZeHayd-ysc_OA&oe=65E9585B,19727,NO,no
